Branch,Mean_dNdS,RateClasses,OmegaOver1,WtOmegaOver1,LRT,p,p_Holm,BranchLength
297264925,0.5828229532541297,2,3332.9793414286,0.07954121173040551,65.05899372201748,3.885780586188048e-16,3.419486915845482e-14,16.91507693280238
114583375,1.455563659571824e-07,1,0,0,0,1,1,0.003331557415097472
194035510,0.08294257759771631,1,0,0,0,1,1,0.04078668588422527
301773398,0.07467563665503883,1,0,0,0,1,1,0.03030443726671168
194215209,0.04997535291868532,1,0,0,0,1,1,0.04007415938072
Node11,0.1049184368792325,1,0,0,0,1,1,0.00612963830923759
Node9,0.02396909810937825,1,0,0,0,1,1,0.03775702989755027
126323072,0.09859918763357478,2,24.31529637555288,0.09686735739280949,9.141582198357355,0.001249324694891696,0.05247163718545123,1.577132675487728
Node8,10,1,1725356.050480654,1,0.07662926559714833,0.3909591941087646,1,0.002416421560735591
109087746,0.01451662167165077,1,0,0,0,1,1,0.02068357769105662
297683912,0,1,0,0,0,1,1,0.01149958052667052
193788634,0.07392777004128605,1,0,0,0,1,1,0.005563554890495973
Node18,0.06472397078548148,1,0,0,0,1,1,0.005945743436534441
Node16,10,1,2243802.630219523,1,1.364793629349151,0.1213542142047518,1,0.003142524007256472
296227030,0.4680466550085975,2,9999.999999998339,0.1389982733981452,101.6432467903796,0,0,94.62069533041144
Node15,0.425424508000593,1,0,0,0,1,1,0.01162776298445156
Node7,0.570878416621856,1,1503937.803606476,1,0.03034622585619218,0.4308534820332095,1,0.001694305419800899
6562693,0.01837890428082004,1,0,0,0,1,1,0.1164115717011573
Node6,10,2,9999.999999998339,0.07271775653942214,37.89415850302612,3.734427211909974e-10,1.792525061716788e-08,0.8036299157292327
47077687,0.09109447194058556,1,0,0,0,1,1,0.0165693178080744
Node5,0.1028443971123138,2,3362.647657080264,0.0606586298948163,4.23188044665585,0.01983573229903729,0.7735935596624544,21.01052081498671
291416196,0.2441332186695456,2,36.80984635576867,0.05543806004278251,6.043374837667216,0.006979287907951437,0.2791715163180575,0.3214842325378145
Node4,1.366389910466044,2,359.826906535417,0.07983048250141589,26.04554114324492,1.667290319140591e-07,7.669535468046718e-06,0.6751572926721825
73974888,0,1,0,0,0,1,1,0.05654564887390408
27819630,0.02235638188726763,1,0,0,0,1,1,0.03759717533382641
Node26,0.2205523292829094,1,0,0,0,1,1,0.007478122114846087
224169507,0.03772128725675292,2,1.01677637761192,0.05534293565234782,-0.000253160727879731,0.5,1,0.1277829309684661
118119116,0.3670103984288595,2,5616.929318084567,0.09332095564299303,17.06211994852492,1.808837223205018e-05,0.0008139767504422579,49.12843428184797
Node31,0.05778625222637952,1,0,0,0,1,1,0.04771267472970112
193788588,0.005967887313398489,2,0,0,0,1,1,9.039680740649183
260834981,0.2309353267408466,2,149.5986960310112,0.1274789176726315,3.987437129897444,0.02292036992308866,0.8480536871542803,1.343928016242696
Node35,0.2617176996246061,2,12.1195639387252,0.1350044577957948,8.674624130595475,0.001613356993440895,0.06614763673107671,1.221445754129141
112419020,0,1,0,0,0,1,1,0.001855024098541139
83405229,10,1,0,0,0,1,1,0
Node40,0.05348583846952705,1,0,0,0,1,1,0.03592632852553487
114107760,0.1531694455068796,1,0,0,0,1,1,0.002740574780608858
49115452,0,1,0,0,0,1,1,0.002734278701417771
Node43,0.1112907867237863,1,0,0,0,1,1,0.009908960640266886
Node39,0.04195390874134809,2,5992.298487472427,0.05419961312652433,0.1898522455194325,0.3315198103774244,1,246.6220692962637
149597755,0.4245486675444231,2,18.04461623233494,0.2357075756298259,37.30613315953451,5.0483289770753e-10,2.372714619225391e-08,0.8205164180816377
Node38,10,1,0,0,0,1,1,0.02666218084012572
Node34,0.1017244412099065,2,142.404256006572,0.008706107641666017,0.03866520600422518,0.4220567062685085,1,0.07395978322877796
Node30,10,2,9999.999999998339,0.08229135602859605,10.11528269936753,0.0007352243851689311,0.03161464856226404,0.3066241649374953
115529359,0.1141096091111833,2,8.029103121171412,0.1058382723891468,4.100945380891062,0.02142962105643015,0.8143256001443456,0.824294332200719
Node29,0.1625246747417532,2,95.792397131852,0.07279397089759687,14.16746354746647,8.361877177215371e-05,0.003679225957974763,0.7776661873784291
Node25,0.6010157311021668,1,0,0,0,1,1,0.009003632382359459
Node3,0,1,0,0,0,1,1,0.07750644248484763
293360697,10,1,0,0,0,1,1,0
Node2,10,1,inf,1,3.733196885827056,0.02667060478937849,0.9601417724176258,0.01070069054329203
197245725,10,1,0,0,0,1,1,0
Node1,0.5403922149861846,2,9999.999785138325,0.2087894782581884,187.0486032112967,0,0,190.9528009506688
52350670,1,1,0,0,0,1,1,0
37359976,0.4293227842426771,2,2141.074269049152,0.02382875277436092,51.14329836292745,4.29323243622548e-13,2.103683893750485e-11,0.3653904058869369
297300764,0.6540739680552383,2,141.0786724024137,0.01048685847754072,8.365017438733048,0.001912564752686308,0.02295077703223569,0.06781350092721435
37059792,10,1,0,0,0,1,1,1.99407126272793e-09
16554202,10,1,1984053.041607043,1,1.840110752767941,0.08746898348479543,0.7872208513631589,0.002887664809105465
Node6,0.6117292671332639,1,0,0,0,1,1,0.01570250387940384
Node4,0.60169446468356,1,0,0,0,1,1,0.01655607860648714
296206419,1.591692115317959,1,1.811525430402599,1,2.499036169207102,0.05695799795589218,0.5695799795589218,0.04693496682453504
Node3,0.6349333827973432,1,0,0,0,1,1,0.06122789446358246
73948626,1.095824797996276,2,9999.999671562009,0.002459526597610395,-0.0006442385893024039,0.5,1,1.320761789629406
301770169,0.745235665142132,2,345.2555434888145,0.3839958357464017,111.2719844871281,0,0,12.71741878964908
Node12,0.5345999065337549,2,2990.400842411739,0.08922765063073101,4.422376886035636,0.01773529695676335,0.1950882665243968,8.818621572278154
194227058,1.560573635447131,2,13.27133000650476,0.1468424665429267,21.54864152484151,1.72483477683949e-06,3.104702598311082e-05,0.1400343402101897
Node11,10,1,20.09041267880811,1,0.7941841045103502,0.18641896765732,1,0.009842480509760963
297481456,0.6758478418350429,2,9999.999999998339,0.1506806723113613,42.67803967968575,3.226635625352969e-11,6.130607688170642e-10,138.2934912520335
Node10,0.9762837490638359,1,1.47464456114217,1,0.3797698372218292,0.2688632206708751,1,0.04081084327598744
Node2,0.5709826096482828,2,8.592913753982478,0.1994949570842861,16.44497105073606,2.50414319379888e-05,0.0004257043429458096,0.5874471433340271
12854294,0.9783744339603139,2,9999.999452604467,0.07318499156766844,43.67612635993646,1.937350280201144e-11,3.874700560402289e-10,38.84138141463637
114145644,1.002859978650272,2,4.147027469241142,0.3602856853924782,8.889059041324799,0.001434422712900063,0.01864749526770082,0.1271839741162011
Node17,1.004408278361178,1,1.043227124876476,1,0.003392902439372847,0.4767752942216285,1,0.02989170946266033
Node1,10,2,547.5029734762421,0.1545734589199359,12.75689418445472,0.0001773496837193522,0.002837594939509636,0.07707176143484153
270265823,1.070132274965562,2,29.19831518223085,0.043468176320273,10.95709484449981,0.0004662294744028905,0.006527212641640467,0.1723954682940355
50927687,0.8446789899815916,2,4.756167193038931,0.2851812988780492,11.15791646861908,0.0004183692184345777,0.006275538276518666,0.1326419219016754
83281447,10,1,0,0,0,1,1,2.233594884736407e-09
4426912,10,1,0,0,0,1,1,2.233594884736407e-09
49457063,10,1,inf,1,6.567490747809643,0.005192913955389233,0.2492598698586832,0.0009734945157911559
Node10,0,1,0,0,0,1,1,2.233594884736407e-09
Node8,0.1769283186426456,1,0,0,0,1,1,0.007237489007495806
114629414,0,1,0,0,0,1,1,0.001564556059570129
Node7,0.1605044431579839,1,0,0,0,1,1,0.01943852597530828
297515851,10,1,inf,1,2.098683959593473,0.07371299156033806,1,0.003897079210324719
306774108,0.07972372919693053,1,0,0,0,1,1,0.005177353246409565
Node14,0.2830296335379132,1,0,0,0,1,1,0.02172048038639574
Node6,0.5266530482479109,1,0,0,0,1,1,0.01461652119446244
296206163,0.4563156384935714,2,102.608192819989,0.04097025448903868,10.76379897229344,0.0005175235440423309,0.02898131846637053,0.3216815513991012
Node5,0.2795169302811088,1,0,0,0,1,1,0.05688410007563565
73949110,0.9082261594856955,2,1781.993990070737,0.139755085256112,19.62077775442594,4.721830661691406e-06,0.0002833098397014844,5.927590237896038
73949114,0.5497207861169595,2,418.0553972518572,0.04028475219833483,3.374375134571892,0.03310884280526483,1,0.4698150143714621
73949112,0.7643397775312089,2,1215.173667615411,0.09777007065662557,83.92838161103282,0,0,2.307343292509192
Node23,0.360030752726447,2,32.95260740763226,0.04096735917619654,3.553373115249997,0.02971226689758838,1,0.04758339452175178
Node21,0.2597675899829063,2,2.672295517650187,0.1774338338982892,1.732646950495109,0.09403660514744233,1,0.09860947314694797
301780488,0.07047625100737044,1,0,0,0,1,1,0.002047326720362361
301792747,0.6764600487490467,2,9999.999999998339,0.005830413430614745,5.631266016094742,0.00882144243181443,0.4057863518634638,0.04928424618045606
Node26,0.6712482024398999,2,143.252013656102,0.1222369801403442,80.50426169922866,0,0,1.015534625909184
Node20,1.015012470990175,2,13.75778401393222,0.1606768595538998,21.14758928936499,2.12617916034441e-06,0.000129696928781009,0.1196040147965637
162946614,0.2653932707572685,2,1.553705957987702,0.2521831954473024,0.6916825289408735,0.2027963396322074,1,0.1278196419612767
Node19,2.489629485368254,1,0,0,0,1,1,0.003099343700776868
27806483,10,1,0,0,0,1,1,2.233594884736407e-09
2307006,10,1,0,0,0,1,1,2.233594884736407e-09
Node31,0,1,0,0,0,1,1,0.001028693131812984
74354014,10,1,0,0,0,1,1,2.233594884736407e-09
Node30,0.251306878150033,2,19.25916210327515,0.02672076639755083,9.05238990102589,0.00131175830375424,0.07083494840272897,0.1339151573725769
Node18,0.2511316055501792,2,16.75959044366762,0.05422312088722525,7.47578136167067,0.00312672103262901,0.1625894936967085,0.07678345152720785
Node4,0.4692505649989231,1,0,0,0,1,1,0.01954966711888062
291402028,0.660031034846488,2,9999.999999998339,0.07292419170205311,65.20554535220072,3.33066907387547e-16,2.098321516541546e-14,19.54269006167083
291402020,0.3314891752613419,1,0,0,0,1,1,0.004590722523500488
Node37,10,1,inf,1,1.462678413270623,0.1132522188208776,1,0.004321246048391817
291402024,0.3585986135460006,1,0,0,0,1,1,0.006132633157264591
291402022,0.7423964654612347,1,0,0,0,1,1,0.0128609877826898
Node40,0.5777973765869204,2,143.8687497014695,0.0106120672543597,13.82879890619006,0.0001001216656405512,0.005907178272792524,0.01289095246649665
Node36,10,1,inf,1,0.9232291538355639,0.1683142640081015,1,0.002695494719363476
291402018,0.8052186208691586,2,9999.999999998339,0.1714667176867957,208.4062396038935,0,0,18.84541694192365
Node35,0.1479099783587858,2,1.888683243299225,0.1087103723809596,1.535365374827961,0.1076544901854345,1,0.1301662331206708
Node3,10,2,593.7171000232781,0.01707907190964209,7.613885808968917,0.002896026764624415,0.153489418525094,0.03361609426486543
74219835,10,1,inf,1,0.6019050374743529,0.2189260448953343,1,0.0009745691695316797
2564673,1,1,0,0,0,1,1,2.233594884736407e-09
Node46,1,1,inf,1,0.2365700132977508,0.3133472411589829,1,0.0009744044675709285
1906808,0.3325274682572672,1,0,0,0,1,1,0.001019107961989742
Node45,0.3760563948027578,2,4.842515880806295,0.12336754433101,5.278618348802411,0.0107944365113618,0.4749552064999194,0.07274237748631129
16758486,0.2596892007313888,2,9999.999999998339,0.02270564889238691,9.09274410035141,0.001283127728122668,0.07057202504674676,21.19165482280519
Node44,0.1382412033045123,2,3333.111125924368,0.02685342646125566,6.631287619173236,0.005010140261767881,0.2505070130883941,8.474413381345739
Node2,0.09495928742175111,2,3.515243810793677,0.06299391908215968,1.475798371346173,0.1122165324980496,1,0.2496729900114912
148233666,0.1408843654142697,1,0,0,0,1,1,0.06839682450156818
301611538,0.1473152277991368,1,0,0,0,1,1,0.06168148355516353
Node52,0.07570157148555293,2,2.325911538448066,0.06771696185043796,0.406730574213725,0.2618168093635441,1,0.3685666920729794
260814071,0.6197394882409903,2,26.30929428078369,0.2868906353502165,6.617031125988433,0.005050403687494542,0.2474697806872326,1.738238604106866
260814073,0.2298171046375301,2,4.576092667580059,0.1697324070545638,7.433033960245666,0.003201864303327084,0.1632950794696813,0.3698964517287566
198437744,3.144181858029385e-05,2,0,0,0,1,1,1.18342895642546
Node58,10,1,inf,1,0.1404636867700901,0.3539102397107751,1,0.02008848445081541
Node56,0.1485351632715425,2,1466.519414260754,0.09642857512548508,13.35494028445464,0.0001288713746608883,0.00747453973033152,14.30862844469125
209154924,0.05693889094867295,2,0,0,0,1,1,0.252594847288525
182888908,0.1005797349145439,2,279.828390792442,0.04793370429821098,3.800805041464628,0.0256139735285732,1,79.45723841593325
Node61,0.3065005024756371,2,5.76816018455443,0.1447868621223015,5.6091096061391,0.008933669855475668,0.402015143496405,0.1529255548149801
Node55,0.07063758808725439,1,0,0,0,1,1,0.128031661030772
Node51,10,2,9999.999999998339,0.03983361337585445,10.77312865905697,0.0005149214168163052,0.0293505207585294,0.9690844291509295
Node1,0.2407781996599006,2,1.196074710482478,0.3275169688570818,0.1711049283476314,0.3395658420767282,1,0.2683970238783703
224092792,0.2846048886298114,2,16.41331160330625,0.03656082010880135,3.551414713216218,0.02974735249347543,1,0.1212008226917257
118081996,0.203109365501544,2,9999.999999998339,0.04776181087318698,6.244489296939719,0.006229014884489459,0.2927636995710046,110.7345040513618
158255570,10,1,inf,1,0.629666040684242,0.2137389194309811,1,0.0008869206637870413
13097156,1,1,0,0,0,1,1,0
189049,1,1,0,0,0,1,1,0
Node15,1,1,0,0,0,1,1,0
6681764,1,1,0,0,0,1,1,0
Node14,1,1,0,0,0,1,1,0
Node12,0.1454119432061584,1,0,0,0,1,1,0.003212674525098027
120952151,0.1072074523543604,1,0,0,0,1,1,0.003988622229528257
Node11,0.9317484147614067,1,0,0,0,1,1,0.003835925015618009
55732390,0.07824705160521347,1,0,0,0,1,1,0.01019947853170585
Node10,1.019876848831492,1,1.037889951129477,1,0.001880227420770098,0.4827066481199627,1,0.01157736531243585
297261596,0.5714005544629546,2,53.29530849950692,0.03124397091818532,15.30881098259852,4.564485920133254e-05,0.00269304669287862,0.1508598476689314
Node9,1.255293515417323,2,35.78120564488217,0.03694321835034187,5.300699417024589,0.01065843154708812,0.5968721666369348,0.02036295014086136
296211141,0.3873193830963599,1,0,0,0,1,1,0.05984095310724629
Node8,0.2405414299192081,2,58.5337921425817,0.01678366287440336,2.802918288369256,0.04704645222163073,1,0.07810391763220877
13543186,1,1,0,0,0,1,1,0
12833615,10,1,inf,1,0.6215193670868757,0.2152416197582266,1,0.0008851882998645444
254692859,1,1,0,0,0,1,1,0
Node26,1,1,0,0,0,1,1,0
Node24,0.06236964413395357,1,0,0,0,1,1,0.03090565613534456
198278533,0.1337147205469453,1,0,0,0,1,1,0.03884068066555943
Node23,0.1992884153432693,2,1.539013697178106,0.1386592258423593,0.1465945372874558,0.3509056086378147,1,0.1933603666554213
Node7,10,1,2.985032117748313,1,0.09747248084386229,0.3774420505224573,1,0.006216344289249634
74268236,0.145890232319192,1,0,0,0,1,1,0.1264689788295016
149712374,0.1700759419534282,1,0,0,0,1,1,0.05491070630823291
291392701,0.1953214521618696,2,1.13772435427518,0.2041339929168006,0.04002320032304851,0.4207176131946219,1,0.08680281089239217
Node33,0.326694371705825,1,0,0,0,1,1,0.01054529873377844
Node31,1.355662302459591,1,1.789248264426741,1,0.04744850223869435,0.4137820425032334,1,0.004249872781234116
73997472,3.172313064579061e-07,1,0,0,0,1,1,0.00186878619994349
73997474,10,2,9999.999999998339,0.008405035914664016,30.36205971127856,1.792356785212945e-08,1.093337638979897e-06,0.0655485391208513
Node37,0.2766148400220626,1,0,0,0,1,1,0.03089930388666662
301770137,1,1,0,0,0,1,1,0
301770135,2.254084748640974,2,9999.999999998339,0.003446482898397218,25.15320454799075,2.647579537273792e-07,1.588547722364275e-05,0.02003187110407115
Node40,0.2164547030138194,1,0,0,0,1,1,0.02944815077474923
Node36,0.2051055728170231,1,0,0,0,1,1,0.0242243842066698
Node30,0.5301468085758025,1,0,0,0,1,1,0.02095418737734531
Node6,0.1176883895602114,1,0,0,0,1,1,0.06111085089003982
149566548,0.06151036053140398,2,0,0,0,1,1,0.5086331806391556
Node5,10,1,10545421.24396999,1,0.3182778871705523,0.2863222071313116,1,0.01479977310467252
126303361,0.2294551062380138,2,0,0,0,1,1,0.1990876830781269
Node4,0.1708230019161395,2,29.60050131991348,0.03750339665118374,2.375922839786654,0.06160938175470565,1,0.386492128350242
260792074,6.749298158794395e-05,2,0,0,0,1,1,1.662056274798954
224095898,0.1515818271781632,2,1.270462411255691,0.1590475275044877,0.1089198589033913,0.3706886139064338,1,0.09109565788216804
53136628,0.162821164606343,2,790.533778969497,0.01148984591062474,4.11197010941396,0.02129036655555011,1,1.768220713392074
Node47,1.621357570001451,2,2897.950341533176,0.04203699983248033,4.054453269556689,0.02202749127478953,1,12.4705534384597
Node45,0.07175536801503814,2,2269.586453589344,0.01369341422088433,1.622967365274235,0.1013392634215618,1,1.904744968619806
Node3,0.114685328734531,1,0,0,0,1,1,0.1423276775896348
163916162,10,1,0,0,0,1,1,1.94398783452822e-09
156229986,10,1,0,0,0,1,1,1.94398783452822e-09
Node53,0.3716123544616928,1,0,0,0,1,1,0.001765291156061599
157423514,0.1851727489319376,1,0,0,0,1,1,0.002664450195043949
Node52,10,1,0,0,0,1,1,1.94398783452822e-09
46249713,2.419936594456286,2,9999.999999998339,0.01993110272200116,59.63103487573244,5.717648576819556e-15,3.544942117628125e-13,0.09319753104887207
Node51,1,1,552322.7836880957,1,0.1043648353879689,0.3733266174429689,1,0.0007751475348256333
182891204,0.5430610246218861,2,1561.565977737916,0.103357894414747,161.6810392717962,0,0,2.660429765158116
68437403,0.3768900968531285,1,0,0,0,1,1,0.02040059178017469
Node58,10,2,0,0,0,1,1,5.484391413332849e-10
Node50,0.06896606071662097,2,0,0,0,1,1,0.5638789383587673
Node2,0.06162766770622094,2,4.117911745277713,0.02483024717193172,0.4055040079365426,0.2621301799748673,1,0.3645889012485239
58332714,0.06378075760942152,1,0,0,0,1,1,0.05525783341811943
Node1,0.3617941701185423,2,21.88842559628303,0.03087730292681989,5.407682614972146,0.01002415676509522,0.5713769356104272,0.04127635240802927
148230575,10,1,0,0,0,1,1,1.94398783452822e-09
28278769,10,2,9999.999999998339,0.003087102646092466,12.68404432103489,0.0001843945162300353,0.01069488194134205,0.003447917260032277
16552638,0.3416086620811973,2,9999.999999998339,0.02078528627765874,21.42059491115833,1.843942613322103e-06,6.085010623962939e-05,2.416012525593382
55733155,10,1,inf,1,1.496497734409786,0.1106055150493934,1,0.003829173573051021
